Rating_ID,Collab_ID,Brand_ID,Creator_ID,Score,Review_Text,Rated_At
RT_00983,CB_00983,BR_00034,CR_YT_154,4.6,"전환율 기대 이상, 강력 추천",2025-11-25
RT_00984,CB_00984,BR_00001,CR_YT_272,5.0,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2024-09-09
RT_00985,CB_00985,BR_00007,CR_TK_191,4.7,"전환율 기대 이상, 강력 추천",2024-04-23
RT_00986,CB_00986,BR_00094,CR_TK_107,4.0,"참여율 양호, 다음 캠페인 고려 중",2025-11-29
RT_00987,CB_00987,BR_00069,CR_TK_039,4.8,"브랜드 톤 완벽 일치, 콘텐츠 퀄리티 탁월",2025-08-23
RT_00988,CB_00988,BR_00093,CR_YT_169,3.9,"전반적 만족, 일정 준수 양호",2024-10-04
RT_00989,CB_00989,BR_00032,CR_TK_185,4.3,"콘텐츠 퀄리티 준수, 소통 원활",2025-05-31
RT_00990,CB_00990,BR_00038,CR_TK_044,4.3,"전반적 만족, 일정 준수 양호",2024-11-23
RT_00991,CB_00991,BR_00098,CR_TK_178,4.1,"참여율 양호, 다음 캠페인 고려 중",2024-12-05
RT_00992,CB_00992,BR_00020,CR_TK_148,4.0,"콘텐츠 퀄리티 준수, 소통 원활",2024-05-21
RT_00993,CB_00993,BR_00035,CR_TK_195,4.7,"타깃 참여율 우수, 재협업 의향 있음",2024-07-28
RT_00994,CB_00994,BR_00069,CR_YT_239,3.8,"전반적 만족, 일정 준수 양호",2025-06-24
RT_00995,CB_00995,BR_00012,CR_YT_181,3.6,"콘텐츠 퀄리티 준수, 소통 원활",2024-09-10
RT_00996,CB_00996,BR_00080,CR_TK_112,2.8,일정 지연 있었으나 결과물 양호,2024-04-24
RT_00997,CB_00997,BR_00025,CR_YT_246,5.0,"타깃 참여율 우수, 재협업 의향 있음",2025-11-15
RT_00998,CB_00998,BR_00066,CR_TK_098,3.1,타깃 일치도 보통,2025-03-23
RT_00999,CB_00999,BR_00090,CR_YT_035,2.8,기대 대비 전환 소폭 미흡,2024-10-27
RT_01000,CB_01000,BR_00006,CR_YT_019,5.0,"전환율 기대 이상, 강력 추천",2025-05-11
