Brand_ID,Creator_ID,category_score,context_score,cf_score,matching_score,recommendation_grade
BR_00005,CR_YT_123,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_127,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_133,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_136,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_137,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_139,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_148,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_151,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_157,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_158,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_163,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_170,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_179,1.0,0.75,0.92,0.893,B
BR_00005,CR_YT_187,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_189,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_203,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_207,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_208,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_210,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_215,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_216,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_217,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_223,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_226,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_234,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_237,1.0,0.75,0.76,0.829,B
BR_00005,CR_YT_243,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_256,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_257,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_260,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_264,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_269,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_273,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_274,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_275,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_276,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_283,1.0,0.5,0.0,0.75,C
BR_00005,CR_YT_288,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_297,1.0,0.75,0.0,0.875,B
BR_00005,CR_YT_300,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_001,1.0,0.5,0.82,0.778,C
BR_00005,CR_TK_009,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_016,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_022,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_024,1.0,0.75,0.88,0.877,B
BR_00005,CR_TK_027,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_028,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_034,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_035,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_042,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_052,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_055,1.0,0.5,1.0,0.85,B
BR_00005,CR_TK_063,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_064,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_077,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_078,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_079,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_081,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_084,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_087,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_088,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_089,1.0,0.75,0.86,0.869,B
BR_00005,CR_TK_091,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_107,1.0,0.75,0.92,0.893,B
BR_00005,CR_TK_115,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_125,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_135,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_136,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_150,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_155,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_156,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_162,1.0,0.75,0.0,0.875,B
BR_00005,CR_TK_170,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_173,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_183,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_184,1.0,0.5,0.0,0.75,C
BR_00005,CR_TK_190,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_007,0.5,1.0,0.76,0.754,C
BR_00006,CR_YT_012,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_020,1.0,1.0,0.0,1.0,A
BR_00006,CR_YT_022,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_032,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_033,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_041,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_042,1.0,1.0,0.0,1.0,A
BR_00006,CR_YT_045,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_046,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_047,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_049,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_051,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_054,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_061,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_067,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_070,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_071,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_075,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_085,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_088,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_111,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_115,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_120,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_122,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_125,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_126,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_129,1.0,0.5,0.0,0.75,C
BR_00006,CR_YT_130,1.0,1.0,0.0,1.0,A
BR_00006,CR_YT_135,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_138,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_146,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_162,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_167,1.0,1.0,0.0,1.0,A
BR_00006,CR_YT_171,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_183,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_184,1.0,0.75,1.0,0.925,A
BR_00006,CR_YT_186,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_193,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_212,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_214,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_221,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_228,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_230,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_231,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_244,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_245,0.5,1.0,0.0,0.75,C
BR_00006,CR_YT_258,1.0,0.75,0.0,0.875,B
BR_00006,CR_YT_270,1.0,1.0,0.0,1.0,A
BR_00006,CR_YT_281,0.5,0.75,0.0,0.625,D
BR_00006,CR_YT_299,1.0,0.75,0.0,0.875,B
BR_00006,CR_TK_006,1.0,0.75,0.0,0.875,B
BR_00006,CR_TK_011,0.5,1.0,0.0,0.75,C
BR_00006,CR_TK_015,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_018,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_020,0.5,1.0,0.0,0.75,C
BR_00006,CR_TK_021,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_023,0.5,1.0,0.0,0.75,C
BR_00006,CR_TK_026,1.0,0.75,1.0,0.925,A
BR_00006,CR_TK_032,1.0,1.0,0.78,0.912,A
BR_00006,CR_TK_041,1.0,1.0,0.0,1.0,A
BR_00006,CR_TK_045,1.0,1.0,0.0,1.0,A
BR_00006,CR_TK_046,1.0,1.0,0.0,1.0,A
BR_00006,CR_TK_051,0.5,1.0,0.72,0.738,C
BR_00006,CR_TK_057,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_058,1.0,1.0,0.82,0.928,A
BR_00006,CR_TK_061,0.5,1.0,0.9,0.81,B
BR_00006,CR_TK_074,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_076,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_086,1.0,0.75,0.0,0.875,B
BR_00006,CR_TK_108,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_118,1.0,0.75,0.0,0.875,B
BR_00006,CR_TK_120,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_128,1.0,1.0,0.0,1.0,A
BR_00006,CR_TK_134,1.0,1.0,0.0,1.0,A
BR_00006,CR_TK_140,0.5,1.0,0.0,0.75,C
BR_00006,CR_TK_142,0.5,1.0,0.0,0.75,C
BR_00006,CR_TK_146,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_152,0.5,1.0,0.0,0.75,C
BR_00006,CR_TK_159,1.0,0.75,0.0,0.875,B
BR_00006,CR_TK_161,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_165,0.5,1.0,0.0,0.75,C
BR_00006,CR_TK_166,0.5,1.0,0.0,0.75,C
BR_00006,CR_TK_171,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_175,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_179,1.0,0.75,0.0,0.875,B
BR_00006,CR_TK_191,0.5,1.0,0.0,0.75,C
BR_00006,CR_TK_192,0.5,1.0,0.0,0.75,C
BR_00006,CR_TK_196,0.5,0.75,0.0,0.625,D
BR_00006,CR_TK_197,1.0,0.75,0.86,0.869,B
BR_00006,CR_TK_199,1.0,1.0,0.88,0.952,A
BR_00007,CR_YT_003,1.0,0.75,0.86,0.869,B
BR_00007,CR_YT_031,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_040,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_048,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_058,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_060,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_062,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_068,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_073,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_079,1.0,1.0,0.78,0.912,A
BR_00007,CR_YT_091,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_099,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_102,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_123,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_133,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_136,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_148,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_158,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_163,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_179,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_203,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_217,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_223,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_226,1.0,1.0,0.62,0.848,B
BR_00007,CR_YT_237,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_243,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_260,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_273,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_276,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_283,1.0,0.75,0.0,0.875,B
BR_00007,CR_YT_288,1.0,1.0,0.0,1.0,A
BR_00007,CR_YT_300,1.0,1.0,0.0,1.0,A
BR_00007,CR_TK_016,1.0,1.0,0.0,1.0,A
BR_00007,CR_TK_022,1.0,0.75,0.0,0.875,B
BR_00007,CR_TK_027,1.0,0.75,0.0,0.875,B
BR_00007,CR_TK_028,1.0,0.75,0.0,0.875,B
BR_00007,CR_TK_034,1.0,0.75,0.0,0.875,B
BR_00007,CR_TK_042,1.0,0.75,0.0,0.875,B
BR_00007,CR_TK_055,1.0,0.75,0.0,0.875,B
BR_00007,CR_TK_063,1.0,1.0,0.0,1.0,A
BR_00007,CR_TK_077,1.0,1.0,0.0,1.0,A
BR_00007,CR_TK_078,1.0,0.75,0.0,0.875,B
BR_00007,CR_TK_081,1.0,1.0,0.72,0.888,B
BR_00007,CR_TK_084,1.0,1.0,0.0,1.0,A
BR_00007,CR_TK_087,1.0,0.75,0.0,0.875,B
BR_00007,CR_TK_088,1.0,0.75,0.0,0.875,B
BR_00007,CR_TK_091,1.0,1.0,0.86,0.944,A
BR_00007,CR_TK_150,1.0,1.0,0.0,1.0,A
BR_00007,CR_TK_156,1.0,0.75,0.0,0.875,B
BR_00007,CR_TK_162,1.0,1.0,0.0,1.0,A
BR_00008,CR_YT_008,1.0,0.25,0.78,0.687,D
BR_00008,CR_YT_016,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_018,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_021,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_024,1.0,1.0,0.0,1.0,A
BR_00008,CR_YT_025,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_027,1.0,1.0,0.0,1.0,A
BR_00008,CR_YT_043,1.0,0.5,0.84,0.786,C
BR_00008,CR_YT_050,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_052,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_082,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_086,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_097,1.0,1.0,0.0,1.0,A
BR_00008,CR_YT_098,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_101,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_103,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_113,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_119,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_124,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_131,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_140,1.0,1.0,0.0,1.0,A
BR_00008,CR_YT_144,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_147,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_152,1.0,1.0,0.0,1.0,A
BR_00008,CR_YT_159,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_160,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_164,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_166,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_173,1.0,1.0,0.0,1.0,A
BR_00008,CR_YT_177,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_180,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_182,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_191,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_197,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_200,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_201,1.0,0.75,0.88,0.877,B
BR_00008,CR_YT_219,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_220,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_222,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_232,1.0,1.0,0.0,1.0,A
BR_00008,CR_YT_233,1.0,1.0,0.0,1.0,A
BR_00008,CR_YT_236,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_238,1.0,0.5,0.96,0.834,B
BR_00008,CR_YT_246,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_249,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_250,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_251,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_261,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_263,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_271,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_282,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_284,1.0,1.0,0.0,1.0,A
BR_00008,CR_YT_287,1.0,0.5,0.0,0.75,C
BR_00008,CR_YT_289,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_293,1.0,0.75,0.0,0.875,B
BR_00008,CR_YT_295,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_002,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_003,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_007,1.0,0.75,1.0,0.925,A
BR_00008,CR_TK_010,1.0,1.0,1.0,1.0,A
BR_00008,CR_TK_013,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_017,1.0,0.5,0.76,0.754,C
BR_00008,CR_TK_054,1.0,1.0,0.0,1.0,A
BR_00008,CR_TK_059,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_068,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_069,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_070,1.0,0.75,0.92,0.893,B
BR_00008,CR_TK_072,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_082,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_083,1.0,1.0,0.0,1.0,A
BR_00008,CR_TK_085,1.0,1.0,0.0,1.0,A
BR_00008,CR_TK_093,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_094,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_096,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_097,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_098,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_100,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_103,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_104,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_112,1.0,0.75,0.78,0.837,B
BR_00008,CR_TK_114,1.0,1.0,0.0,1.0,A
BR_00008,CR_TK_116,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_123,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_130,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_148,1.0,0.75,0.88,0.877,B
BR_00008,CR_TK_153,1.0,0.75,0.78,0.837,B
BR_00008,CR_TK_154,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_158,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_167,1.0,1.0,0.0,1.0,A
BR_00008,CR_TK_168,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_169,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_176,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_178,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_185,1.0,0.75,0.0,0.875,B
BR_00008,CR_TK_186,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_187,1.0,0.5,0.0,0.75,C
BR_00008,CR_TK_189,1.0,1.0,0.0,1.0,A
BR_00008,CR_TK_194,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_002,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_004,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_034,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_038,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_055,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_063,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_078,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_093,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_095,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_117,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_121,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_128,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_141,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_142,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_143,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_149,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_150,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_154,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_169,1.0,0.75,0.94,0.901,A
BR_00009,CR_YT_178,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_185,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_194,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_253,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_266,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_267,1.0,0.75,0.0,0.875,B
BR_00009,CR_YT_290,1.0,1.0,0.0,1.0,A
BR_00009,CR_YT_296,1.0,0.75,0.0,0.875,B
BR_00009,CR_TK_019,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_025,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_038,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_040,1.0,0.75,0.0,0.875,B
BR_00009,CR_TK_053,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_060,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_067,1.0,0.75,0.0,0.875,B
BR_00009,CR_TK_073,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_080,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_095,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_102,1.0,0.75,0.0,0.875,B
BR_00009,CR_TK_106,1.0,0.75,0.0,0.875,B
BR_00009,CR_TK_109,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_117,1.0,0.75,0.0,0.875,B
BR_00009,CR_TK_126,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_127,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_139,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_143,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_147,1.0,0.75,0.0,0.875,B
BR_00009,CR_TK_151,1.0,1.0,0.0,1.0,A
BR_00009,CR_TK_164,1.0,1.0,0.82,0.928,A
BR_00009,CR_TK_180,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_003,1.0,0.5,0.0,0.75,C
BR_00010,CR_YT_007,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_012,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_020,0.5,1.0,0.0,0.75,C
BR_00010,CR_YT_022,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_031,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_032,0.5,1.0,0.0,0.75,C
BR_00010,CR_YT_033,0.5,0.75,0.0,0.625,D
BR_00010,CR_YT_040,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_041,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_042,0.5,1.0,0.0,0.75,C
BR_00010,CR_YT_045,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_046,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_047,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_048,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_049,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_051,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_054,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_058,1.0,0.5,0.0,0.75,C
BR_00010,CR_YT_060,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_061,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_062,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_067,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_068,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_070,0.5,0.75,0.0,0.625,D
BR_00010,CR_YT_071,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_073,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_075,0.5,1.0,0.9124,0.815,B
BR_00010,CR_YT_079,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_085,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_088,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_091,1.0,0.5,0.0,0.75,C
BR_00010,CR_YT_099,1.0,0.5,0.0,0.75,C
BR_00010,CR_YT_102,1.0,0.75,0.9517,0.9057,A
BR_00010,CR_YT_111,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_115,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_120,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_122,0.5,0.75,0.0,0.625,D
BR_00010,CR_YT_123,1.0,0.5,0.0,0.75,C
BR_00010,CR_YT_125,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_126,0.5,1.0,0.0,0.75,C
BR_00010,CR_YT_129,0.5,0.5,0.0,0.5,D
BR_00010,CR_YT_130,0.5,1.0,0.0,0.75,C
BR_00010,CR_YT_133,1.0,0.5,0.0,0.75,C
BR_00010,CR_YT_135,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_136,1.0,0.5,0.0,0.75,C
BR_00010,CR_YT_138,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_146,0.5,1.0,0.0,0.75,C
BR_00010,CR_YT_148,1.0,0.5,0.0,0.75,C
BR_00010,CR_YT_158,1.0,0.5,0.0,0.75,C
BR_00010,CR_YT_162,0.5,0.75,0.0,0.625,D
BR_00010,CR_YT_163,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_167,0.5,1.0,0.0,0.75,C
BR_00010,CR_YT_171,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_179,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_183,0.5,1.0,0.0,0.75,C
BR_00010,CR_YT_184,0.5,1.0,0.0,0.75,C
BR_00010,CR_YT_186,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_193,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_203,1.0,0.5,0.4,0.61,D
BR_00010,CR_YT_212,0.5,0.75,0.0,0.625,D
BR_00010,CR_YT_214,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_217,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_221,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_223,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_226,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_228,1.0,1.0,0.0,1.0,A
BR_00010,CR_YT_230,1.0,0.75,0.0,0.875,B
BR_00010,CR_YT_231,0.5,0.75,0.0,0.625,D
BR_00010,CR_YT_237,1.0,0.75,0.76,0.829,B
BR_00010,CR_YT_243,1.0,0.5,0.0,0.75,C
